,tilsynsobjektid,orgnummer,navn,adrlinje1,adrlinje2,postnr,poststed,tilsynid,sakref,status,dato,total_karakter,tilsynsbesoektype,tema1_no,tema1_nn,karakter1,tema2_no,tema2_nn,karakter2,tema3_no,tema3_nn,karakter3,tema4_no,tema4_nn,karakter4,business_status,dine_in,name,price_level,rating,types,user_ratings_total,reservable,website,editorial_summary
1592,Z2003261104379482024AGSQP_Tilsynsobjekt,922675317.0,Even Espressobar AS,Mandallsgate 10,,190.0,OSLO,Z2210211132433070240SILJK_TilsynAvtale,2022/229067,0,21102022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Even Espressobar,,4.9,"['cafe', 'food', 'point_of_interest', 'establishment']",14.0,,,
1593,Z1706071311115373252MIJNN_Tilsynsobjekt,818056982.0,Delicia Oslo City,Stenersgata 1,,50.0,OSLO,Z2206221047086800240JQNEL_TilsynAvtale,2022/71990,0,22062022,2,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Delicia Oslo City,,4.1,"['bakery', 'cafe', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']",147.0,,http://www.delicia.no/,
1594,Z1706071311115373252MIJNN_Tilsynsobjekt,818056982.0,Delicia Oslo City,Stenersgata 1,,50.0,OSLO,Z2205032318129270240VRWVO_TilsynAvtale,2022/71990,0,3052022,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Delicia Oslo City,,4.1,"['bakery', 'cafe', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']",147.0,,http://www.delicia.no/,
1595,Z1706071311115373252MIJNN_Tilsynsobjekt,818056982.0,Delicia Oslo City,Stenersgata 1,,50.0,OSLO,Z2207081315386110240DQBAV_TilsynAvtale,2022/71990,0,8072022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Delicia Oslo City,,4.1,"['bakery', 'cafe', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']",147.0,,http://www.delicia.no/,
1596,Z1706071311115373252MIJNN_Tilsynsobjekt,818056982.0,Delicia Oslo City,Stenersgata 1,,50.0,OSLO,Z2205241539536570240JMAHV_TilsynAvtale,2022/71990,0,24052022,2,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Delicia Oslo City,,4.1,"['bakery', 'cafe', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']",147.0,,http://www.delicia.no/,
1597,Z1809280948487492024YQUUD_Tilsynsobjekt,971710772.0,Elise Cafe,Elisenbergveien 22,,265.0,OSLO,Z2206101320322000240OYXHE_TilsynAvtale,2022/122374,0,10062022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Elise Cafe AS,2.0,4.1,"['cafe', 'food', 'point_of_interest', 'establishment']",166.0,True,https://restaurantguiden.osloby.no/frogner/cafe-elise,
1598,Z1809280948487492024YQUUD_Tilsynsobjekt,971710772.0,Elise Cafe,Elisenbergveien 22,,265.0,OSLO,Z1811081608365000239ZPLOB_TilsynAvtale,2018/240351,0,8112018,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Elise Cafe AS,2.0,4.1,"['cafe', 'food', 'point_of_interest', 'establishment']",166.0,True,https://restaurantguiden.osloby.no/frogner/cafe-elise,
1599,Z2202211453509030391ZVIHR_Tilsynsobjekt,922572984.0,El Burro,Jernbanetorget 6 ,,154.0,OSLO,Z2205101427323230239OBHAW_TilsynAvtale,2022/100229,0,10052022,2,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,True,El Burro,2.0,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']",194.0,False,https://elburrofranchises.no/,
1600,Z2202211453509030391ZVIHR_Tilsynsobjekt,922572984.0,El Burro,Jernbanetorget 6 ,,154.0,OSLO,Z2206101441347940240GNCYZ_TilsynAvtale,2022/100229,0,10062022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,El Burro,2.0,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']",194.0,False,https://elburrofranchises.no/,
1601,Z1811170102282193251CCFGV_Tilsynsobjekt,921049641.0,Norlaks Sushi,Pilestredet 9,,180.0,OSLO,Z2205121402104270239EXQFJ_TilsynAvtale,2022/101707,0,12052022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,CLOSED_PERMANENTLY,True,Norlaks AS,1.0,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",224.0,,http://www.norlaks.no/,
1602,Z1811170102282193251CCFGV_Tilsynsobjekt,921049641.0,Norlaks Sushi,Pilestredet 9,,180.0,OSLO,Z1905231108422020240PQRBC_TilsynAvtale,2019/113530,0,22052019,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,CLOSED_PERMANENTLY,True,Norlaks AS,1.0,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",224.0,,http://www.norlaks.no/,
1603,Z1811170102282193251CCFGV_Tilsynsobjekt,921049641.0,Norlaks Sushi,Pilestredet 9,,180.0,OSLO,Z1909261324108390239VHLNB_TilsynAvtale,2019/213580,0,25092019,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,CLOSED_PERMANENTLY,True,Norlaks AS,1.0,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",224.0,,http://www.norlaks.no/,
1604,Z1807061538235793251XOTEB_Tilsynsobjekt,917168636.0,Baker Rigal,Waldemar Thranes gate 72,,175.0,OSLO,Z2205301417412260239YLQLJ_TilsynAvtale,2022/99740,0,30052022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Baker Rigal,,4.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",46.0,,https://facebook.com/BakerRigal,
1605,Z1807061538235793251XOTEB_Tilsynsobjekt,917168636.0,Baker Rigal,Waldemar Thranes gate 72,,175.0,OSLO,Z1809120844495920240WEBPT_TilsynAvtale,2018/182098,0,12092018,2,1,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,,Baker Rigal,,4.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",46.0,,https://facebook.com/BakerRigal,
1606,Z1807061538235793251XOTEB_Tilsynsobjekt,917168636.0,Baker Rigal,Waldemar Thranes gate 72,,175.0,OSLO,Z2205101352039160239TKBTD_TilsynAvtale,2022/99740,0,10052022,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,,Baker Rigal,,4.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",46.0,,https://facebook.com/BakerRigal,
1607,Z1807061538235793251XOTEB_Tilsynsobjekt,917168636.0,Baker Rigal,Waldemar Thranes gate 72,,175.0,OSLO,Z1810021506237120239YDPTM_TilsynAvtale,2018/182098,0,2102018,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Baker Rigal,,4.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",46.0,,https://facebook.com/BakerRigal,
1608,Z1807061538235793251XOTEB_Tilsynsobjekt,917168636.0,Baker Rigal,Waldemar Thranes gate 72,,175.0,OSLO,Z1808281445314430240PZUEW_TilsynAvtale,2018/182098,0,28082018,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,,Baker Rigal,,4.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",46.0,,https://facebook.com/BakerRigal,
1609,Z2004151119331230127XDLAW_Tilsynsobjekt,924420146.0,Johnny Rockets Sandvika,Brodtkorbsgate 7,c/o JR Norway AS,587.0,OSLO,Z2206271332067440239JLKGI_TilsynAvtale,2022/133870,0,27062022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Johnny Rockets,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",171.0,,https://locations.johnnyrockets.com/ll/NO/Akershus/Sandvika/Brodtkorbsgate-7,"{'language': 'en', 'overview': 'Burgers, shakes & fries arrive in a retro setting at this outpost of the international chain.'}"
1610,Z2004151119331230127XDLAW_Tilsynsobjekt,924420146.0,Johnny Rockets Sandvika,Brodtkorbsgate 7,c/o JR Norway AS,587.0,OSLO,Z2010271419252480239KTUUS_TilsynAvtale,2020/200288,0,27102020,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Johnny Rockets,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",171.0,,https://locations.johnnyrockets.com/ll/NO/Akershus/Sandvika/Brodtkorbsgate-7,"{'language': 'en', 'overview': 'Burgers, shakes & fries arrive in a retro setting at this outpost of the international chain.'}"
1611,Z2205111200112792106NYXYF_Tilsynsobjekt,924723769.0,"Naan & Curry, Vippa",Akershusstranda 25,,150.0,OSLO,Z2206021502022130239THZPV_TilsynAvtale,2022/116467,0,2062022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,MENY Bjølsen,,4.3,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",479.0,,https://meny.no/Finn-butikk/Meny-Bjolsen/,
1612,Z2108020847145840128RKTGZ_Tilsynsobjekt,926699237.0,Munch Deli Bakeri Kafé,Edvard Munchs plass 1,,194.0,OSLO,Z2202231044195610240VTLTJ_TilsynAvtale,2022/43708,0,22022022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Munch Deli & Coffee,,2.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",62.0,True,https://www.munchmuseet.no/besok-oss/mat-drikke-MUNCH/,
1613,Z1006052055313141189JAFIA_Tilsynsobjekt,983678742.0,Malik`s Mortensrud ,LOFSRUDVEIEN 6,,1281.0,OSLO,Z2205160940025460240ZWQHD_TilsynAvtale,2022/102912,0,16052022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Maliks Mortensrud AS,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",70.0,True,https://maliks-mortensrud.business.site/?utm_source=gmb&utm_medium=referral,
1614,Z1006052055313141189JAFIA_Tilsynsobjekt,983678742.0,Malik`s Mortensrud ,LOFSRUDVEIEN 6,,1281.0,OSLO,Z1807160657273260239NLKPQ_TilsynAvtale,2018/162403,0,13072018,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Maliks Mortensrud AS,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",70.0,True,https://maliks-mortensrud.business.site/?utm_source=gmb&utm_medium=referral,
1615,Z1006052055313141189JAFIA_Tilsynsobjekt,983678742.0,Malik`s Mortensrud ,LOFSRUDVEIEN 6,,1281.0,OSLO,Z1911291507586800240UNNQF_TilsynAvtale,2019/263014,0,29112019,0,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Maliks Mortensrud AS,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",70.0,True,https://maliks-mortensrud.business.site/?utm_source=gmb&utm_medium=referral,
1616,Z1006052055313141189JAFIA_Tilsynsobjekt,983678742.0,Malik`s Mortensrud ,LOFSRUDVEIEN 6,,1281.0,OSLO,Z1807170741120130239KRLWP_TilsynAvtale,2018/162403,0,17072018,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Maliks Mortensrud AS,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",70.0,True,https://maliks-mortensrud.business.site/?utm_source=gmb&utm_medium=referral,
1617,Z1006052055313141189JAFIA_Tilsynsobjekt,983678742.0,Malik`s Mortensrud ,LOFSRUDVEIEN 6,,1281.0,OSLO,Z2205131403458630239DEDWG_TilsynAvtale,2022/102912,0,13052022,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Maliks Mortensrud AS,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",70.0,True,https://maliks-mortensrud.business.site/?utm_source=gmb&utm_medium=referral,
1618,Z1006052055313141189JAFIA_Tilsynsobjekt,983678742.0,Malik`s Mortensrud ,LOFSRUDVEIEN 6,,1281.0,OSLO,Z1711091350308060240NMWOC_TilsynAvtale,2017/209758,0,9112017,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Maliks Mortensrud AS,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",70.0,True,https://maliks-mortensrud.business.site/?utm_source=gmb&utm_medium=referral,
1619,Z1006052055313141189JAFIA_Tilsynsobjekt,983678742.0,Malik`s Mortensrud ,LOFSRUDVEIEN 6,,1281.0,OSLO,Z1702211138311710240USOQT_TilsynAvtale,2017/38338,0,21022017,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Maliks Mortensrud AS,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",70.0,True,https://maliks-mortensrud.business.site/?utm_source=gmb&utm_medium=referral,
1620,Z1006052055313141189JAFIA_Tilsynsobjekt,983678742.0,Malik`s Mortensrud ,LOFSRUDVEIEN 6,,1281.0,OSLO,Z1606091046359730240DXDRM_TilsynAvtale,2016/128492,0,9062016,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Maliks Mortensrud AS,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",70.0,True,https://maliks-mortensrud.business.site/?utm_source=gmb&utm_medium=referral,
1621,Z2104271100051753192YOOKS_Tilsynsobjekt,973393707.0,Knerten & Camen,Rådhusgata 20,,151.0,OSLO,Z2205271248576720239GMJDD_TilsynAvtale,2022/77069,0,27052022,0,1,Rutiner og ledelse,Rutiner og leiing,1.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Montessoribarnehagen Solsikken Knerten,,5.0,"['school', 'point_of_interest', 'establishment']",2.0,,https://www.montesol.no/vare-barnehager/knerten/,
1622,Z2104271100051753192YOOKS_Tilsynsobjekt,973393707.0,Knerten & Camen,Rådhusgata 20,,151.0,OSLO,Z2204071539458490240BNVOF_TilsynAvtale,2022/77069,0,7042022,3,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,3.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Montessoribarnehagen Solsikken Knerten,,5.0,"['school', 'point_of_interest', 'establishment']",2.0,,https://www.montesol.no/vare-barnehager/knerten/,
1623,Z2104271100051753192YOOKS_Tilsynsobjekt,973393707.0,Knerten & Camen,Rådhusgata 20,,151.0,OSLO,Z2205041536029050239KIAIA_TilsynAvtale,2022/77069,0,4052022,2,1,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,Montessoribarnehagen Solsikken Knerten,,5.0,"['school', 'point_of_interest', 'establishment']",2.0,,https://www.montesol.no/vare-barnehager/knerten/,
1624,Z1911051615117500239KMTOA_Tilsynsobjekt,921898088.0,Flints Baguette & Grill ,Professor Birkelands vei 27B,,1081.0,OSLO,Z2208221127250480240VJMRN_TilsynAvtale,2022/115991,0,22082022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Baguetten Lunsj & grill DA,,4.1,"['cafe', 'food', 'point_of_interest', 'establishment']",72.0,,,
1625,Z1911051615117500239KMTOA_Tilsynsobjekt,921898088.0,Flints Baguette & Grill ,Professor Birkelands vei 27B,,1081.0,OSLO,Z1912020911448840239PIDIU_TilsynAvtale,2019/244925,0,2122019,0,1,Rutiner og ledelse,Rutiner og leiing,1.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Baguetten Lunsj & grill DA,,4.1,"['cafe', 'food', 'point_of_interest', 'establishment']",72.0,,,
1626,Z1911051615117500239KMTOA_Tilsynsobjekt,921898088.0,Flints Baguette & Grill ,Professor Birkelands vei 27B,,1081.0,OSLO,Z2206021014017560240RWXGF_TilsynAvtale,2022/115991,0,1062022,3,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,3.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Baguetten Lunsj & grill DA,,4.1,"['cafe', 'food', 'point_of_interest', 'establishment']",72.0,,,
1627,Z1911051615117500239KMTOA_Tilsynsobjekt,921898088.0,Flints Baguette & Grill ,Professor Birkelands vei 27B,,1081.0,OSLO,Z1911061153418410239DOPDN_TilsynAvtale,2019/244925,0,6112019,2,1,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Baguetten Lunsj & grill DA,,4.1,"['cafe', 'food', 'point_of_interest', 'establishment']",72.0,,,
1628,Z1911051615117500239KMTOA_Tilsynsobjekt,921898088.0,Flints Baguette & Grill ,Professor Birkelands vei 27B,,1081.0,OSLO,Z2206271144291810240DAQCM_TilsynAvtale,2022/115991,0,27062022,2,1,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Baguetten Lunsj & grill DA,,4.1,"['cafe', 'food', 'point_of_interest', 'establishment']",72.0,,,
1629,Z1911051615117500239KMTOA_Tilsynsobjekt,921898088.0,Flints Baguette & Grill ,Professor Birkelands vei 27B,,1081.0,OSLO,Z1911051618020420239KVNTA_TilsynAvtale,2019/244925,0,5112019,3,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,3.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Baguetten Lunsj & grill DA,,4.1,"['cafe', 'food', 'point_of_interest', 'establishment']",72.0,,,
1630,Z2005151304105182025AIRSR_Tilsynsobjekt,923607595.0,Sweet Dekor AS,Kongens gate 10,,153.0,OSLO,Z2204251208211370240WIPGO_TilsynAvtale,2022/87755,0,25042022,2,0,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,2.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,2.0,OPERATIONAL,,SWEET DEKOR AS,,5.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",1.0,,https://sweetdekor.no/,
1631,Z2005151304105182025AIRSR_Tilsynsobjekt,923607595.0,Sweet Dekor AS,Kongens gate 10,,153.0,OSLO,Z2205130732160970240CKHVD_TilsynAvtale,2022/87755,0,13052022,0,1,Rutiner og ledelse,Rutiner og leiing,1.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,1.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,,SWEET DEKOR AS,,5.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",1.0,,https://sweetdekor.no/,
1632,Z1903211318425780127CCOHM_Tilsynsobjekt,922325537.0,Valentes AS,Rusløkkveien 3,,251.0,OSLO,Z2205041708215250239STRZU_TilsynAvtale,2022/95665,0,4052022,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Valentes,2.0,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",163.0,True,http://valentes.no/,
1633,Z1903211318425780127CCOHM_Tilsynsobjekt,922325537.0,Valentes AS,Rusløkkveien 3,,251.0,OSLO,Z1909050730411800240KSCZQ_TilsynAvtale,2019/190377,0,4092019,1,0,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,1.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Valentes,2.0,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",163.0,True,http://valentes.no/,
1634,Z1703020852472270367RQIDJ_Tilsynsobjekt,914971446.0,Monsun Noodlebar,HELGESENSGATE 14,,553.0,OSLO,Z2205241030560200239ULGTK_TilsynAvtale,2022/71088,0,24052022,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Monsun Noodlebar,2.0,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",800.0,True,http://www.monsun-noodlebar.no/,
1635,Z1703020852472270367RQIDJ_Tilsynsobjekt,914971446.0,Monsun Noodlebar,HELGESENSGATE 14,,553.0,OSLO,Z1704211305005950239ZNBQO_TilsynAvtale,2017/50574,0,21042017,0,1,Rutiner og ledelse,Rutiner og leiing,0.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,0.0,Merking og sporbarhet,Merking og sporbarheit,1.0,OPERATIONAL,True,Monsun Noodlebar,2.0,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",800.0,True,http://www.monsun-noodlebar.no/,
1636,Z1703020852472270367RQIDJ_Tilsynsobjekt,914971446.0,Monsun Noodlebar,HELGESENSGATE 14,,553.0,OSLO,Z1801181611523210240VEPHY_TilsynAvtale,2018/14057,0,18012018,2,1,Rutiner og ledelse,Rutiner og leiing,2.0,Lokaler og utstyr,Lokaler og utstyr,0.0,Mat-håndtering og tilberedning,Mat-handtering og tillaging,2.0,Merking og sporbarhet,Merking og sporbarheit,0.0,OPERATIONAL,True,Monsun Noodlebar,2.0,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",800.0,True,http://www.monsun-noodlebar.no/,
